PartNo,PartRev,PartStatus,PartDescription,PartGroupCode,PartNominal,PartGroupSubCode,PartAdditionalRef,PartDrawingNo,PartDrawingPath,PartMainlyPurchased,PartMaterialSpec,PartMaterialCost,PartMaterialCostStd,PartLabourSetUpCost,PartLabourRunCost,PartLabourCostStd,PartSubconCostStd,PartLabourSetUpTime,PartLabourRunTime,PartPurchasingCost,PartSubContractCost,PartSundryCost,PartSellingPrice,PartStandardCost,PartUOM,PartUOP,PartUOMUOPConv,PartDefLocation,PartStockActive,PartStockQuarantine,PartStockSORequirement,PartStockWORequirement,PartStockSOAllocated,PartStockOnOrderSO,PartStockOnOrderPO,PartStockOnOrderWO,PartLeadTime,PartLeadTimeSales,PartLeadTimeMan,PartMOQWO,PartMOQSO,PartMOQPO,PartMinStockLev,PartSafetyStockLev,PartROL,PartROLUOM,PartROQ,PartROQUOM,PartWidth,PartReviewed,PartPrefSupplier,PartDefCust,PartCommodityCode,PartWeight,PartNominal_PO,PartStockableItem,PartLifedItem,PartSaleableItem,PartCreated,PartBOMName,PartBOMRev,PartRoutName,PartRoutRev,PartGenTypeName,PartCalibToolRef,PartDefaultAltCust,PartDefaultAltSupp,PartPhantom,PartStandardCostAutoUpdate,PartCofCRequired,PartRequiresRelease,PartDefaultJobType,PartIsForecastItem,PartStockWORequirement_Forecast,PartStockOnOrderWO_Forecast,PartLabourSetUpCost_SalesRate,PartLabourRunCost_SalesRate,PartMachiningPercentage,PartMaxStockLev,PartSheetX,PartSheetY,PartStockCategory,PartRoundUpBatchQty,PartBatchQtyWO,PartBatchQtyPO,PartPurchasingCostLastUpdated,PartSellingPriceLastUpdated,PartStandardCostLastUpdated,PartFinishType,PartPricePerKG,PartLinkedPN,PartLastStockCheck,PartSheetThickness,PartSheetGrade,PartStockedIn,PartPurchasingCostPerTonne,PartReclaim,PartSectionalArea,PartStandardLength,PartStandardBreadth,PartBOMPath,PartIsFreeIssueItem,PartVATIDOverwrite_Sales,PartVATID_Sales,PartVATIDOverwrite_Purchase,PartVATID_Purchase,PartStockRequiresRelease,PartBOMLocked,PartRoutingLocked,PartBOMWeight,PartUsedInUnit,PartMSLOfStdSizeUnits,InventoryAssociatedDocuments,InventoryLaserParameters(PartNo),InventoryLaserParameters(PartNo) 2,InventoryPartBOM(PartNo),InventoryPartBOM(PartNo) 2,InventoryPartRouting,InventoryPriceMatrix,InventorySubContractPriceMatrix_NEW,SalesOrderDetails,StockAllocationWO,WorksOrdersBOM,tlkpFinishType,tlkpInventoryGroupCode,tlkpInventoryStatus,tlkpStockLocations,tlkpWOJobType,zzz_InventoryBOM(PartNo),zzz_InventoryBOM(PartNo) 2
AD5259,null,1,Fixed Frame AD5259,SALES,(Default),null,null,AD5259,null,FALSE,null,800,800,0,2490.5,2490.5,1950,0,73.25,0,0,0,6026,0,Each,Each,1,3 SHOP ,1,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,0,null,0,null,0,FALSE,null,SMD,(Default),0,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,2490.5,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5409,null,1,Sheave Frame AD5409,SALES,(Default),null,null,AD5409,null,FALSE,null,295,295,0,1904,1904,469,0,56,0,0,0,3068,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,45,45,45,0,0,0,0,0,0,null,0,null,0,FALSE,null,SMD,(Default),0,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,1904,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5505,null,1,FABRICATION DRIVE SHAFT,SALES,(Default),null,null,AD5505,null,FALSE,null,316,0,0,1068.166667,0,0,0,31.41666667,0,160,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,11/12/2013 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,1068.166667,0,0,0,0,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5604,null,1,Deck Mount Plates Assembly AD5604,SALES,(Default),null,null,AD5604,null,FALSE,null,400,400,0,34,410.83,0,0,1,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,Manually Edited,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,34,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5605,null,1,DECK MOUNT ATTACHMENT PLATE,SALES,(Default),null,null,AD5605,null,FALSE,null,45,45,0,55.25,55.25,50,0,1.625,0,50,0,60.76,150.25,Each,Each,4,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,17/01/2012 00:00:00,STANDARD,1,STANDARD,1,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,55.25,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5605.,null,1,DECK MOUNT ATTACHMENT PLATE,SALES,(Default),null,null,AD5605,null,FALSE,null,205,205,0,425,425,160,0,12.5,0,160,0,60.755,0,Each,Each,4,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,29/06/2012 00:00:00,STANDARD,1,STANDARD,1,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,425,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5606,null,1,DECK MOUNT SUPPORT PLATE,SALES,(Default),null,null,AD5606,null,FALSE,null,100,100,0,96.333333,96.33,0,0,2.83333333,0,0,0,80,0,Each,Each,8,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,17/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,96.333333,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5616,null,1,JETLEG 1M,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,06/12/2016 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,0,0,0,0,0,null,FALSE,0,0,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5691,null,1,5 NO. GUARD PANELS,SALES,(Default),null,null,null,null,FALSE,null,357.5,357.5,0,148.466667,148.47,0,0,4.36666667,0,0,0,600,0,Each,Each,5,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,24/01/2012 00:00:00,STANDARD,1,Alternate,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,148.466667,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5700,null,1,GUARD PANEL END,SALES,(Default),null,null,null,null,FALSE,null,67.5,67.5,0,24.97,24.97,0,0,0.73333334,0,0,0,115,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,24/01/2012 00:00:00,STANDARD,1,alternate,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,24.97,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5701,null,1,GUARD PANEL END,SALES,(Default),null,null,null,null,FALSE,null,67.5,67.5,0,26.09,26.09,0,0,0.76666667,0,0,0,115,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,24/01/2012 00:00:00,STANDARD,1,alternate,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,26.09,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5702,null,1,GUARD PANEL END,SALES,(Default),null,null,null,null,FALSE,null,33.75,33.75,0,19.29,19.29,0,0,0.56666667,0,0,0,60,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,24/01/2012 00:00:00,STANDARD,1,alternate,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,19.29,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5704,null,1,GUARD PANEL END,SALES,(Default),null,null,null,null,FALSE,null,33.75,33.75,0,19.29,19.29,0,0,0.56666667,0,0,0,60,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,24/01/2012 00:00:00,STANDARD,1,alternate,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,19.29,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5705,null,1,SUPPORT UPRIGHT,SALES,(Default),null,null,null,null,FALSE,null,17,17,0,36.55,36.55,13.5,0,1.075,0,0,0,76,0,Each,Each,4,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,24/01/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,36.55,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5713,null,1,Gate Fabrication AD5713,SALES,(Default),null,null,AD5713,null,FALSE,null,250,250,0,255,255,0,0,7.5,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,45,45,45,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,255,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5897,2,1,Bracket Gearbox Inner,SALES,(Default),null,null,AD5897,null,FALSE,null,1,0,0,76.5,0,0,0,2.25,0,657.5,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,24/02/2014 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,76.5,0,0,0,0,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5898,3,1,Mount Sprocket Gearbox,SALES,(Default),null,null,AD5898,null,FALSE,null,1,0,0,85,0,0,0,2.5,0,720,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,24/02/2014 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,85,0,0,0,0,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD5899,null,1,"AD5899, Assembly and paint of AD5898 (wo11318) & AD4551 (Free Issued)",SALES,(Default),null,null,AD5899,null,FALSE,null,1,0,0,374,0,0,0,11,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,08/04/2014 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,374,0,0,0,0,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6034,null,1,Sheave Hub AD6034,SALES,(Default),null,null,AD6034,null,FALSE,null,75,75,0,682.125,682.13,150,0,20.0625,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,45,45,45,0,0,0,0,0,0,null,0,null,0,FALSE,null,SMD,(Default),0,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,682.125,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6035,null,1,Sheave Support Plate AD6035,SALES,(Default),null,null,AD6035,null,FALSE,null,11,11,0,11.333332,11.33,15,0,0.33333332,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,null,0,null,0,FALSE,null,SMD,(Default),0,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,11.333332,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6056,null,1,FABRICATION CROSS MEMBER MIDDLE SLIDER,SALES,(Default),null,null,AD6056,null,FALSE,null,1,0,0,572.333334,0,0,0,16.83333333,0,200,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,11/02/2014 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,572.333334,0,0,0,0,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6100,null,1,FABRICATION TRANSPORT STAND WINCH DRUM,SALES,(Default),null,null,null,null,FALSE,null,0,0,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,05/05/2017 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,0,0,0,0,0,null,FALSE,0,0,null,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6128,null,1,Hydraulic Pipe Assembly & Buy Outs,SALES,(Default),null,null,null,null,FALSE,null,3000,3000,0,0,0,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,21,21,21,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6130,null,1,Hyd Pipework 6TE A-Frame Ass,SALES,(Default),null,null,null,null,FALSE,null,3000,3000,0,510.009445,510.01,0,0,15.00027778,0,0,0,4562.94,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,25/01/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,510.009445,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6142,null,1,FABRICATION BRACKET CHAIN SUPPORT 5,SALES,(Default),null,null,AD6235,null,FALSE,null,56.1,56.1,0,348.5,348.5,130,0,10.25,0,130,0,720,1,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,27/02/2014 00:00:00,STANDARD,null,Estimating Routing,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,348.5,0,0,0,0,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6188,null,1,Buffer AD6188,SALES,(Default),null,null,AD6188,null,FALSE,null,400,400,0,1606.5,1606.5,995,0,47.25,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,0,null,0,null,0,FALSE,null,SMD,(Default),0,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,1606.5,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6191,null,1,Floating Plate AD6191,SALES,(Default),null,null,AD6191,null,FALSE,null,300,300,0,867,867,233,0,25.5,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,SMD,(Default),45,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,867,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6192,null,1,Guide Post (Set of 4) AD6192,SALES,(Default),null,null,AD6192,null,FALSE,null,36.25,36.25,0,212.5,212.5,0,0,6.25,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,null,0,null,0,FALSE,null,SMD,(Default),0,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,212.5,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD61920001,null,1,GUIDE POST,SALES,(Default),null,null,AD6192,null,FALSE,null,36.25,36.25,0,0,212.5,0,0,0,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,(Default),0,(Default),FALSE,FALSE,FALSE,12/03/2012 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,0,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6235,null,1,FABRICATION BRACKET CHAIN SUPPORT 5,SALES,(Default),null,null,AD6235,null,FALSE,null,56.1,56.1,0,348.5,348.5,70,0,10.25,0,70,0,720,1,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,27/02/2014 00:00:00,STANDARD,null,Estimating Routing,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,348.5,0,0,0,0,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6471,null,1,Latch Support Plate AD6471,SALES,(Default),null,null,AD6471,null,FALSE,null,150,150,0,161.5,161.5,565,0,4.75,0,0,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,45,45,45,0,0,0,0,0,0,null,0,null,0,FALSE,null,SMD,(Default),0,(Default),FALSE,FALSE,FALSE,08/11/2011 00:00:00,STANDARD,1,STANDARD,1,,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,null,0,0,0,161.5,null,0,null,null,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
AD6532,3,1,Plate Igus Trough,SALES,(Default),null,null,AD6532,null,FALSE,null,1,0,0,221,0,0,0,6.5,0,120,0,0,0,Each,Each,1,3 SHOP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,null,0,FALSE,null,null,null,0,(Default),FALSE,FALSE,FALSE,24/02/2014 00:00:00,STANDARD,null,STANDARD,null,null,0,null,null,FALSE,01/01/2000 00:00:00,FALSE,FALSE,null,FALSE,0,0,0,221,0,0,0,0,null,FALSE,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,null,null,null,0,null,null,null,null,0,[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],[Table],,,,,,[Table],[Table]
