WONo,WOPartNo,WORef,WOSalesOrder,WOLineNo,WOStatus,WOProjectNo,WOQty,WOQtyReceived,WOQtyOS,WOCreationDate,WOCreatedByUser,WOSchedStartDate,WOSchedFinishDate,WOActualStartDate,WOActualFinishDate,WODateTotalQtyReceived,WOJobType,WOPriority,WOMasterNo,WOblnLotCards,WOLotQty,WOReprintNo,WOLastBatchNo,WORevNo,WOBonus,WOBookingRef,WOParentNo,WOBOMName,WOBOMRev,WORoutName,WORoutRev,WOOffPlanReason,WOTycoTestID,WOEstMatCost,WOEstLabCost,WOEstSubCost,WOEstOrigQty,WOSFLStatus,WODepartment,WOStandard,WOIsForecast,WOOriginalForecastNo,WOForecastCustomer,MasterWO_SO,MasterWO_SOLine,WOLevel,WOIssueLocation,WOEarliestStartDate,WOSplitFromWONo,WOCastCode,WO3rdPartyUpdate,PM_DateSentToPM,PM_NestNo,PM_DateSentToMachine,PM_DateCut,StockAllocationWO,WorksOrdersBOM,WorksOrdersRouting,tlkpWOJobType
17297,E/15596-2,27357,6348,5,50,null,4,4,0,25/05/2022 00:00:00,JACQUELINE GATENBY,25/05/2022 00:00:00,25/05/2022 00:00:00,27/05/2022 00:00:00,15/06/2022 00:00:00,07/06/2022 00:00:00,null,null,17297,FALSE,0,1,1,null,0,null,17297,STANDARD,null,STANDARD,null,null,0,385.2,5053.155556,0,4,null,null,-1,FALSE,0,null,6348,5,0,null,25/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17296,E/15596-2,27357,6348,4,50,null,4,4,0,25/05/2022 00:00:00,JACQUELINE GATENBY,25/05/2022 00:00:00,25/05/2022 00:00:00,25/05/2022 23:51:00,01/06/2022 00:00:00,31/05/2022 00:00:00,null,null,17296,FALSE,0,1,1,null,0,null,17296,STANDARD,null,STANDARD,null,null,0,385.2,5053.155556,0,4,null,null,-1,FALSE,0,null,6348,4,0,null,25/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17295,E/15589-1,220471,6346,3,50,null,1,0,1,25/05/2022 00:00:00,JACQUELINE GATENBY,27/05/2022 00:00:00,27/05/2022 00:00:00,01/07/2022 00:00:00,16/08/2022 00:00:00,null,null,null,17295,FALSE,0,0,0,null,0,null,17295,STANDARD,null,STANDARD,null,null,0,1,11550,2250,1,null,null,-1,FALSE,0,null,6346,3,0,null,27/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17294,E/15589-1,220471,6346,2,50,null,1,1,0,25/05/2022 00:00:00,JACQUELINE GATENBY,27/05/2022 00:00:00,27/05/2022 00:00:00,07/06/2022 00:00:00,30/08/2022 00:00:00,04/07/2022 00:00:00,null,null,17294,FALSE,0,0,1,null,0,null,17294,STANDARD,null,STANDARD,null,null,0,1,11550,2250,1,null,null,-1,FALSE,0,null,6346,2,0,null,27/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17293,E/15536-10,4700094406,6335,10,50,null,1,1,0,24/05/2022 00:00:00,JACQUELINE GATENBY,24/05/2022 00:00:00,17/06/2022 00:00:00,26/05/2022 23:54:00,29/09/2022 00:00:00,11/09/2022 00:00:00,null,null,17293,FALSE,0,1,1,null,0,null,17293,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6335,10,0,null,24/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17292,E/15596-2,27357,6348,3,50,null,4,4,0,19/05/2022 00:00:00,JACQUELINE GATENBY,27/05/2022 00:00:00,27/05/2022 00:00:00,23/05/2022 13:43:00,01/06/2022 00:00:00,30/05/2022 00:00:00,null,null,17292,FALSE,0,1,1,null,0,null,17292,STANDARD,null,STANDARD,null,null,0,1348.2,17686.04445,0,14,null,null,-1,FALSE,0,null,6348,3,0,null,27/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17291,E/15614-1,P324040,6352,1,50,null,1,1,0,19/05/2022 00:00:00,JACQUELINE GATENBY,19/05/2022 00:00:00,19/05/2022 00:00:00,20/05/2022 06:09:00,09/06/2022 00:00:00,23/05/2022 00:00:00,null,null,17291,FALSE,0,1,1,null,0,null,17291,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6352,1,0,null,19/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17290,E/14748-2,207442,6324,2,50,null,1,1,0,19/05/2022 00:00:00,JACQUELINE GATENBY,19/05/2022 00:00:00,19/05/2022 00:00:00,09/06/2022 00:00:00,10/06/2022 00:00:00,09/06/2022 00:00:00,null,null,17290,FALSE,0,0,1,null,0,null,17290,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6324,2,0,null,19/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17289,E/15477-3,3449-03/FBL/1,6351,2,50,null,1,1,0,19/05/2022 00:00:00,JACQUELINE GATENBY,19/05/2022 00:00:00,29/07/2022 00:00:00,18/08/2022 00:00:00,18/08/2022 00:00:00,18/08/2022 00:00:00,null,null,17289,FALSE,0,0,1,null,0,null,17289,STANDARD,null,STANDARD,null,null,0,1351.59,514.25,931.25,1,null,null,-1,FALSE,0,null,6351,2,0,null,19/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17288,E/15477-1,3449-03/FBL/1,6351,1,50,null,1,1,0,19/05/2022 00:00:00,JACQUELINE GATENBY,19/05/2022 00:00:00,29/07/2022 00:00:00,30/05/2022 00:00:00,18/08/2022 00:00:00,18/08/2022 00:00:00,null,null,17288,FALSE,0,10,1,null,0,null,17288,STANDARD,null,STANDARD,null,null,0,5724.65,2631.75,490,1,null,null,-1,FALSE,0,null,6351,1,0,null,19/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17287,E/14804-18,CN204700-0-POR-5001 (VAT REG. NO. GB 945 6484 83),6170,18,50,null,1,1,0,18/05/2022 00:00:00,JACQUELINE GATENBY,27/05/2022 00:00:00,27/05/2022 00:00:00,18/05/2022 17:04:00,05/10/2022 00:00:00,23/05/2022 00:00:00,null,null,17287,FALSE,0,1,1,null,0,null,17287,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6170,18,0,null,27/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17286,E/15283-3,P309215,6308,3,50,null,1,1,0,18/05/2022 00:00:00,JACQUELINE GATENBY,18/05/2022 00:00:00,18/05/2022 00:00:00,18/05/2022 00:00:00,18/05/2022 00:00:00,18/05/2022 00:00:00,null,null,17286,FALSE,0,0,1,null,0,null,17286,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6308,3,0,null,18/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17285,E/13356-3,7000131973,6332,3,50,A REED,1,1,0,18/05/2022 00:00:00,JACQUELINE GATENBY,18/05/2022 00:00:00,26/08/2022 00:00:00,29/06/2022 13:04:00,26/09/2022 00:00:00,07/09/2022 00:00:00,null,null,17285,FALSE,0,7,1,null,0,null,17285,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6332,3,0,null,18/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17284,E/15536-9,4700094406,6335,9,50,null,1,1,0,18/05/2022 00:00:00,JACQUELINE GATENBY,18/05/2022 00:00:00,17/06/2022 00:00:00,26/05/2022 17:06:00,29/09/2022 00:00:00,11/09/2022 00:00:00,null,null,17284,FALSE,0,3,1,null,0,null,17284,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6335,9,0,null,18/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17283,E/15596-1,27357,6348,2,50,null,2,2,0,17/05/2022 00:00:00,JACQUELINE GATENBY,27/05/2022 00:00:00,27/05/2022 00:00:00,17/05/2022 17:08:00,01/06/2022 00:00:00,19/05/2022 00:00:00,null,null,17283,FALSE,0,0,1,null,0,null,17283,STANDARD,null,STANDARD,null,null,0,180,2337.5,0,2,null,null,-1,FALSE,0,null,6348,2,0,null,27/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17282,E/15498-5,4700258609 / GB15,6341,5,50,null,1,1,0,17/05/2022 00:00:00,JACQUELINE GATENBY,17/05/2022 00:00:00,20/06/2022 00:00:00,28/06/2022 00:00:00,06/09/2022 00:00:00,26/08/2022 00:00:00,null,null,17282,FALSE,0,0,1,null,0,null,17282,STANDARD,null,STANDARD,null,null,0,500,20130,5100,1,null,null,-1,FALSE,0,null,6341,5,0,null,17/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17281,E/15498-4,4700258609 / GB15,6341,4,50,null,1,1,0,17/05/2022 00:00:00,JACQUELINE GATENBY,17/05/2022 00:00:00,20/06/2022 00:00:00,31/05/2022 00:00:00,02/08/2022 00:00:00,24/06/2022 00:00:00,null,null,17281,FALSE,0,8,1,null,0,null,17281,STANDARD,null,STANDARD,null,null,0,15350,17545,10500,1,null,null,-1,FALSE,0,null,6341,4,0,null,17/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17280,E/15498-3,4700258609 / GB15,6341,3,50,null,1,1,0,17/05/2022 00:00:00,JACQUELINE GATENBY,17/05/2022 00:00:00,20/06/2022 00:00:00,31/05/2022 00:00:00,06/09/2022 00:00:00,26/08/2022 00:00:00,null,null,17280,FALSE,0,0,1,null,0,null,17280,STANDARD,null,STANDARD,null,null,0,500,22440,4680,1,null,null,-1,FALSE,0,null,6341,3,0,null,17/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17279,E/15498-2,4700258609 / GB15,6341,2,50,null,1,1,0,17/05/2022 00:00:00,JACQUELINE GATENBY,17/05/2022 00:00:00,20/06/2022 00:00:00,26/05/2022 00:00:00,02/08/2022 00:00:00,16/06/2022 00:00:00,null,null,17279,FALSE,0,0,1,null,0,null,17279,STANDARD,null,STANDARD,null,null,0,8400,2398,11500,1,null,null,-1,FALSE,0,null,6341,2,0,null,17/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17278,E/15369-1,4700260488 / GB15,6350,1,50,null,1,1,0,17/05/2022 00:00:00,JACQUELINE GATENBY,27/05/2022 00:00:00,27/05/2022 00:00:00,20/05/2022 00:00:00,11/08/2022 00:00:00,14/06/2022 00:00:00,null,null,17278,FALSE,0,0,1,null,0,null,17278,STANDARD,null,STANDARD,null,null,0,1,1100,1210,1,null,null,-1,FALSE,0,null,6350,1,0,null,27/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17277,E/15373-1,3292,6349,1,20,A REED,1,0,1,17/05/2022 00:00:00,JACQUELINE GATENBY,17/05/2022 00:00:00,26/10/2022 00:00:00,01/08/2022 07:34:00,null,null,null,null,17277,FALSE,0,0,0,null,0,null,17277,STANDARD,null,STANDARD,null,null,0,75048.34,39284.97222,2574.24,1,null,null,-1,FALSE,0,null,6349,1,0,null,17/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17276,E/15536-8,4700094406,6335,8,50,null,1,1,0,16/05/2022 00:00:00,JACQUELINE GATENBY,16/05/2022 00:00:00,17/06/2022 00:00:00,18/05/2022 17:59:00,29/09/2022 00:00:00,11/09/2022 00:00:00,null,null,17276,FALSE,0,4,1,null,0,null,17276,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6335,8,0,null,16/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17275,E/15596-1,27357,6348,1,50,null,2,2,0,13/05/2022 00:00:00,JACQUELINE GATENBY,13/05/2022 00:00:00,17/05/2022 00:00:00,13/05/2022 00:00:00,01/06/2022 00:00:00,19/05/2022 00:00:00,null,null,17275,FALSE,0,2,1,null,0,null,17275,STANDARD,null,STANDARD,null,null,0,180,2337.5,0,2,null,null,-1,FALSE,0,null,6348,1,0,null,13/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17274,E/14478-4,206557 / 208324,6292,4,50,null,1,1,0,12/05/2022 00:00:00,JACQUELINE GATENBY,12/05/2022 00:00:00,12/05/2022 00:00:00,12/05/2022 00:00:00,12/05/2022 00:00:00,12/05/2022 00:00:00,null,null,17274,FALSE,0,0,1,null,0,null,17274,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6292,4,0,null,12/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17273,E/15536-7,4700094406,6335,7,50,null,1,1,0,12/05/2022 00:00:00,JACQUELINE GATENBY,12/05/2022 00:00:00,17/06/2022 00:00:00,23/05/2022 17:02:00,29/09/2022 00:00:00,11/09/2022 00:00:00,null,null,17273,FALSE,0,4,1,null,0,null,17273,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6335,7,0,null,12/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17272,E/15521-1,PP00004875-1,6347,1,50,null,1,1,0,10/05/2022 00:00:00,JACQUELINE GATENBY,10/05/2022 00:00:00,13/07/2022 00:00:00,31/05/2022 00:00:00,11/08/2022 00:00:00,11/07/2022 00:00:00,null,null,17272,FALSE,0,5,1,null,0,null,17272,STANDARD,null,STANDARD,null,null,0,4482.34,3530.236111,2413.87,1,null,null,-1,FALSE,0,null,6347,1,0,null,10/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17271,E/13356-2,7000131973,6332,2,50,A REED,1,1,0,09/05/2022 00:00:00,JACQUELINE GATENBY,09/05/2022 00:00:00,26/08/2022 00:00:00,12/05/2022 00:00:00,26/09/2022 00:00:00,07/09/2022 00:00:00,null,null,17271,FALSE,0,9,1,null,0,null,17271,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6332,2,0,null,09/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17270,E/15536-6,4700094406,6335,6,50,null,1,1,0,09/05/2022 00:00:00,JACQUELINE GATENBY,09/05/2022 00:00:00,17/06/2022 00:00:00,09/05/2022 17:41:00,29/09/2022 00:00:00,11/09/2022 00:00:00,null,null,17270,FALSE,0,3,1,null,0,null,17270,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6335,6,0,null,09/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17269,E/15589-1,220471,6346,1,50,null,1,0,1,05/05/2022 00:00:00,JACQUELINE GATENBY,05/05/2022 00:00:00,05/05/2022 00:00:00,08/05/2022 00:00:00,07/07/2022 00:00:00,null,null,null,17269,FALSE,0,0,0,null,0,null,17269,STANDARD,null,STANDARD,null,null,0,1,11550,2250,1,null,null,-1,FALSE,0,null,6346,1,0,null,05/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17268,E/15542-1,4700259044 / GB15,6345,1,50,null,1,1,0,05/05/2022 00:00:00,JACQUELINE GATENBY,05/05/2022 00:00:00,31/05/2022 00:00:00,17/05/2022 13:11:00,24/06/2022 00:00:00,14/06/2022 00:00:00,null,null,17268,FALSE,0,1,1,null,0,null,17268,STANDARD,null,STANDARD,null,null,0,242,1595,200,1,null,null,-1,FALSE,0,null,6345,1,0,null,05/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17267,E/15373-1,TBC,6344,1,60,null,1,0,1,05/05/2022 00:00:00,JACQUELINE GATENBY,05/05/2022 00:00:00,05/05/2022 00:00:00,17/05/2022 00:00:00,17/05/2022 00:00:00,null,null,null,17267,FALSE,0,0,0,null,0,null,17267,STANDARD,null,STANDARD,null,null,0,75048.34,39284.97222,2574.24,1,null,null,-1,FALSE,0,null,6344,1,0,null,05/05/2022 00:00:00,0,null,NEW,null,null,null,null,[Table],[Table],[Table],
17266,E/15536-5,4700094406,6335,5,50,null,1,1,0,04/05/2022 00:00:00,JACQUELINE GATENBY,04/05/2022 00:00:00,17/06/2022 00:00:00,10/05/2022 07:34:00,29/09/2022 00:00:00,11/09/2022 00:00:00,null,null,17266,FALSE,0,3,1,null,0,null,17266,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6335,5,0,null,04/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17265,E/15433-1,000000245,6343,1,20,A REED,1,0,1,03/05/2022 00:00:00,JACQUELINE GATENBY,30/08/2022 00:00:00,31/10/2022 00:00:00,20/06/2022 00:00:00,null,null,null,null,17265,FALSE,0,0,0,null,0,null,17265,STANDARD,null,STANDARD,null,null,0,92608.69,82.5,414,1,null,null,-1,FALSE,0,null,6343,1,0,null,30/08/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17264,E/15536-4,4700094406,6335,4,50,null,1,1,0,03/05/2022 00:00:00,JACQUELINE GATENBY,03/05/2022 00:00:00,17/06/2022 00:00:00,03/05/2022 00:00:00,29/09/2022 00:00:00,11/09/2022 00:00:00,null,null,17264,FALSE,0,3,1,null,0,null,17264,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6335,4,0,null,03/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17263,E/15580-1,MR K QUINN,6342,1,50,null,1,1,0,29/04/2022 00:00:00,JACQUELINE GATENBY,29/04/2022 00:00:00,10/05/2022 00:00:00,07/05/2022 00:00:00,11/08/2022 00:00:00,17/05/2022 00:00:00,null,null,17263,FALSE,0,1,1,null,0,null,17263,STANDARD,null,STANDARD,null,null,0,1500,1100,0,1,null,null,-1,FALSE,0,null,6342,1,0,null,29/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17262,E/15536-3,4700094406,6335,3,50,null,1,1,0,27/04/2022 00:00:00,JACQUELINE GATENBY,27/04/2022 00:00:00,17/06/2022 00:00:00,29/04/2022 11:32:00,29/09/2022 00:00:00,11/09/2022 00:00:00,null,null,17262,FALSE,0,4,1,null,0,null,17262,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6335,3,0,null,27/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17261,E/14891-13,1053079,6166,13,50,null,1,1,0,27/04/2022 00:00:00,JACQUELINE GATENBY,27/05/2022 00:00:00,27/05/2022 00:00:00,24/05/2022 00:00:00,24/05/2022 00:00:00,24/05/2022 00:00:00,null,null,17261,FALSE,0,0,1,null,0,null,17261,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6166,13,0,null,27/05/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17260,E/14891-12,1053079,6166,12,50,null,1,1,0,27/04/2022 00:00:00,JACQUELINE GATENBY,27/04/2022 00:00:00,27/04/2022 00:00:00,27/04/2022 00:00:00,27/04/2022 00:00:00,27/04/2022 00:00:00,null,null,17260,FALSE,0,0,1,null,0,null,17260,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6166,12,0,null,27/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17259,E/15498-1,4700258609 / GB15,6341,1,50,null,1,1,0,27/04/2022 00:00:00,JACQUELINE GATENBY,27/04/2022 00:00:00,20/06/2022 00:00:00,08/06/2022 00:00:00,26/08/2022 00:00:00,26/08/2022 00:00:00,null,null,17259,FALSE,0,0,1,null,0,null,17259,STANDARD,null,STANDARD,null,null,0,24750,62557,31780,1,null,null,-1,FALSE,0,null,6341,1,0,null,27/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17258,E/14908-3,P296658,6236,3,50,null,1,1,0,26/04/2022 00:00:00,JACQUELINE GATENBY,26/04/2022 00:00:00,26/04/2022 00:00:00,18/05/2022 00:00:00,18/05/2022 00:00:00,18/05/2022 00:00:00,null,null,17258,FALSE,0,0,1,null,0,null,17258,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6236,3,0,null,26/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17257,E/14478-3,206557 / 208324,6292,3,50,null,1,1,0,26/04/2022 00:00:00,JACQUELINE GATENBY,26/04/2022 00:00:00,26/04/2022 00:00:00,12/05/2022 00:00:00,12/05/2022 00:00:00,12/05/2022 00:00:00,null,null,17257,FALSE,0,0,1,null,0,null,17257,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6292,3,0,null,26/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17256,E/15536-2,4700094406,6335,2,50,null,1,1,0,25/04/2022 00:00:00,JACQUELINE GATENBY,25/04/2022 00:00:00,17/06/2022 00:00:00,25/04/2022 17:18:00,29/09/2022 00:00:00,11/09/2022 00:00:00,null,null,17256,FALSE,0,3,1,null,0,null,17256,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6335,2,0,null,25/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17255,E/15561-1,4009400,6340,1,50,null,1,1,0,22/04/2022 00:00:00,JACQUELINE GATENBY,22/04/2022 00:00:00,26/04/2022 00:00:00,07/05/2022 00:00:00,11/05/2022 00:00:00,10/05/2022 00:00:00,null,null,17255,FALSE,0,1,1,null,0,null,17255,STANDARD,null,STANDARD,null,null,0,243.53,253,20,1,null,null,-1,FALSE,0,null,6340,1,0,null,22/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17254,E/15504-10,1391791,6325,10,50,null,1,1,0,20/04/2022 00:00:00,JACQUELINE GATENBY,20/04/2022 00:00:00,20/04/2022 00:00:00,20/04/2022 10:10:00,18/05/2022 00:00:00,18/05/2022 00:00:00,null,null,17254,FALSE,0,0,1,null,0,null,17254,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6325,10,0,null,20/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17253,E/15403-1,4500001455-U01,6339,1,20,A REED,1,0,1,19/04/2022 00:00:00,JACQUELINE GATENBY,19/04/2022 00:00:00,19/04/2022 00:00:00,16/06/2022 00:00:00,null,null,null,null,17253,FALSE,0,0,0,null,0,null,17253,STANDARD,null,STANDARD,null,null,0,197736.92,83226.09167,74088.5,1,null,null,-1,FALSE,0,null,6339,1,0,null,19/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17252,E/15538-2,GX10679747,6338,1,50,null,1,1,0,14/04/2022 00:00:00,JACQUELINE GATENBY,14/04/2022 00:00:00,14/04/2022 00:00:00,19/04/2022 00:00:00,07/06/2022 00:00:00,30/05/2022 00:00:00,null,null,17252,FALSE,0,0,1,null,0,null,17252,STANDARD,null,STANDARD,null,null,0,1,4400,6000,1,null,null,-1,FALSE,0,null,6338,1,0,null,14/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17251,E/14804-17,CN204700-0-POR-5001 (VAT REG. NO. GB 945 6484 83),6170,17,50,null,1,0,1,13/04/2022 00:00:00,JACQUELINE GATENBY,13/04/2022 00:00:00,13/04/2022 00:00:00,12/04/2022 00:00:00,05/10/2022 00:00:00,null,null,null,17251,FALSE,0,2,0,null,0,null,17251,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6170,17,0,null,13/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17250,E/15500-1,12535 REV:0,6337,1,50,null,1,1,0,11/04/2022 00:00:00,JACQUELINE GATENBY,11/04/2022 00:00:00,26/05/2022 00:00:00,26/04/2022 00:00:00,30/05/2022 00:00:00,26/05/2022 00:00:00,null,null,17250,FALSE,0,4,1,null,0,null,17250,STANDARD,null,STANDARD,null,null,0,1412.46,6504.697222,1190,1,null,null,-1,FALSE,0,null,6337,1,0,null,11/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17249,E/15413-2,4700255104 / GB15,6327,2,50,A BLACKWOOD,1,1,0,11/04/2022 00:00:00,JACQUELINE GATENBY,11/04/2022 00:00:00,04/07/2022 00:00:00,30/06/2022 08:32:00,16/11/2022 00:00:00,08/11/2022 00:00:00,null,null,17249,FALSE,0,0,1,null,0,null,17249,STANDARD,null,STANDARD,null,null,0,1,48400,27640,1,null,null,-1,FALSE,0,null,6327,2,0,null,11/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17248,E/15512-2,4700257007 / GB15,6336,2,50,null,1,1,0,11/04/2022 00:00:00,JACQUELINE GATENBY,11/04/2022 00:00:00,30/06/2022 00:00:00,05/08/2022 00:00:00,09/11/2022 00:00:00,07/09/2022 00:00:00,null,null,17248,FALSE,0,1,1,null,0,null,17248,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6336,2,0,null,11/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17247,E/15512-1,4700257007 / GB15,6336,1,50,null,1,1,0,11/04/2022 00:00:00,JACQUELINE GATENBY,11/04/2022 00:00:00,30/06/2022 00:00:00,17/05/2022 00:00:00,13/10/2022 00:00:00,11/07/2022 00:00:00,null,null,17247,FALSE,0,5,1,null,0,null,17247,STANDARD,null,STANDARD,null,null,0,8350,18760.5,12350,1,null,null,-1,FALSE,0,null,6336,1,0,null,11/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17246,E/14712-3,220319,6267,3,50,null,1,1,0,11/04/2022 00:00:00,JACQUELINE GATENBY,11/04/2022 00:00:00,11/04/2022 00:00:00,28/04/2022 00:00:00,28/04/2022 00:00:00,28/04/2022 00:00:00,null,null,17246,FALSE,0,0,1,null,0,null,17246,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6267,3,0,null,11/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17245,E/15401-28,2060984  /  2061046,6322,13,50,null,1,1,0,04/04/2022 00:00:00,JACQUELINE GATENBY,04/04/2022 00:00:00,24/05/2022 00:00:00,17/06/2022 10:53:00,12/10/2022 00:00:00,27/09/2022 00:00:00,null,null,17245,FALSE,0,2,1,null,0,null,17245,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6322,13,0,null,04/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
17244,E/15401-27,2060984  /  2061046,6322,12,50,null,1,1,0,04/04/2022 00:00:00,JACQUELINE GATENBY,04/04/2022 00:00:00,24/05/2022 00:00:00,03/05/2022 07:37:00,12/10/2022 00:00:00,27/09/2022 00:00:00,null,null,17244,FALSE,0,3,1,null,0,null,17244,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6322,12,0,null,04/04/2022 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
