CustID,CustName,SONo,SOLineNo,SOLineStatus,SOLineQty,QtyOS,SOLineNet,PartDescription,SODate,SOLineRequiredDate,SOLinePromisedDate,SOLinePartNo,NetOS,WONo,WOStatusDescription,WOQtyOS,WOActualStartDate,MaxWOSchedFinish
HEEREM,HEEREMA HARTLEPOOL,5626,17,10,1,1,0,Cable Deck - Panel 15 of 16,00:00.0,00:00.0,00:00.0,E/13077-17,0,14934,Cancelled,1,00:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,18,10,1,1,0,Cable Deck - Panel 16 of 16,00:00.0,00:00.0,00:00.0,E/13077-18,0,14935,Cancelled,1,00:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,20,10,1,1,0,GIS Deck  - Panel 1 of 14,00:00.0,00:00.0,00:00.0,E/13077-20,0,14937,Cancelled,1,00:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,21,0,1,1,0,GIS Deck  - Panel 2 of 14,00:00.0,00:00.0,00:00.0,E/13077-21,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,22,0,1,1,0,GIS Deck  - Panel 3 of 14,00:00.0,00:00.0,00:00.0,E/13077-22,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,23,0,1,1,0,GIS Deck  - Panel 4 of 14,00:00.0,00:00.0,00:00.0,E/13077-23,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,24,0,1,1,0,GIS Deck  - Panel 5 of 14,00:00.0,00:00.0,00:00.0,E/13077-24,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,25,0,1,1,0,GIS Deck  - Panel 6 of 14,00:00.0,00:00.0,00:00.0,E/13077-25,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,26,0,1,1,0,GIS Deck  - Panel 7 of 14,00:00.0,00:00.0,00:00.0,E/13077-26,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,27,0,1,1,0,GIS Deck  - Panel 8 of 14,00:00.0,00:00.0,00:00.0,E/13077-27,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,28,0,1,1,0,GIS Deck  - Panel 9 of 14,00:00.0,00:00.0,00:00.0,E/13077-28,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,29,0,1,1,0,GIS Deck  - Panel 10 of 14,00:00.0,00:00.0,00:00.0,E/13077-29,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,30,0,1,1,0,GIS Deck  - Panel 11 of 14,00:00.0,00:00.0,00:00.0,E/13077-30,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,31,0,1,1,0,GIS Deck  - Panel 12 of 14,00:00.0,00:00.0,00:00.0,E/13077-31,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,32,0,1,1,0,GIS Deck  - Panel 13 of 14,00:00.0,00:00.0,00:00.0,E/13077-32,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,33,0,1,1,0,GIS Deck  - Panel 14 of 14,00:00.0,00:00.0,00:00.0,E/13077-33,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,35,10,1,1,0,Control Room - Panel 1 of 15,00:00.0,00:00.0,00:00.0,E/13077-35,0,15020,Completed,0,38:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,36,10,1,1,0,Control Room - Panel 2 of 15,00:00.0,00:00.0,00:00.0,E/13077-36,0,15021,Completed,0,10:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,37,10,1,1,0,Control Room - Panel 3 of 15,00:00.0,00:00.0,00:00.0,E/13077-37,0,15022,Completed,0,37:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,38,10,1,1,0,Control Room - Panel 4 of 15,00:00.0,00:00.0,00:00.0,E/13077-38,0,15023,Completed,0,24:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,39,0,1,1,0,Control Room - Panel 5 of 15,00:00.0,00:00.0,00:00.0,E/13077-39,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,40,10,1,1,0,Control Room - Panel 6 of 15,00:00.0,00:00.0,00:00.0,E/13077-40,0,15025,Completed,0,38:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,41,10,1,1,0,Control Room - Panel 7 of 15,00:00.0,00:00.0,00:00.0,E/13077-41,0,15026,Completed,0,30:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,42,10,1,1,0,Control Room - Panel 8 of 15,00:00.0,00:00.0,00:00.0,E/13077-42,0,15027,Completed,0,56:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,43,10,1,1,0,Control Room - Panel 9 of 15,00:00.0,00:00.0,00:00.0,E/13077-43,0,15028,Completed,0,10:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,44,10,1,1,0,Control Room - Panel 10 of 15,00:00.0,00:00.0,00:00.0,E/13077-44,0,15029,Completed,0,40:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,45,10,1,1,0,Control Room - Panel 11 of 15,00:00.0,00:00.0,00:00.0,E/13077-45,0,15030,Completed,0,10:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,46,10,1,1,0,Control Room - Panel 12 of 15,00:00.0,00:00.0,00:00.0,E/13077-46,0,15031,Completed,0,00:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,47,10,1,1,0,Control Room - Panel 13 of 15,00:00.0,00:00.0,00:00.0,E/13077-47,0,15032,Completed,0,11:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,48,10,1,1,0,Control Room - Panel 14 of 15,00:00.0,00:00.0,00:00.0,E/13077-48,0,15033,Completed,0,31:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,49,10,1,1,0,Control Room - Panel 15 of 15,00:00.0,00:00.0,00:00.0,E/13077-49,0,15034,Completed,0,02:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,51,10,1,1,0,Roof Deck - Panel 1 of 14,00:00.0,00:00.0,00:00.0,E/13077-51,0,15035,Completed,0,29:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,52,10,1,1,0,Roof Deck - Panel 2 of 14,00:00.0,00:00.0,00:00.0,E/13077-52,0,15036,Completed,0,15:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,53,10,1,1,0,Roof Deck - Panel 3 of 14,00:00.0,00:00.0,00:00.0,E/13077-53,0,15037,Completed,0,33:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,54,10,1,1,0,Roof Deck - Panel 4 of 14,00:00.0,00:00.0,00:00.0,E/13077-54,0,15038,Completed,0,14:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,55,10,1,1,0,Roof Deck - Panel 5 of 14,00:00.0,00:00.0,00:00.0,E/13077-55,0,15039,Completed,0,07:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,56,10,1,1,0,Roof Deck - Panel 6 of 14,00:00.0,00:00.0,00:00.0,E/13077-56,0,15040,Completed,0,18:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,57,10,1,1,0,Roof Deck - Panel 7 of 14,00:00.0,00:00.0,00:00.0,E/13077-57,0,15041,Completed,0,58:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,58,10,1,1,0,Roof Deck - Panel 8 of 14,00:00.0,00:00.0,00:00.0,E/13077-58,0,15042,Completed,0,51:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,59,10,1,1,0,Roof Deck - Panel 9 of 14,00:00.0,00:00.0,00:00.0,E/13077-59,0,15043,Completed,0,38:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,60,10,1,1,0,Roof Deck - Panel 10 of 14,00:00.0,00:00.0,00:00.0,E/13077-60,0,15044,Completed,0,10:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,61,0,1,1,0,Roof Deck - Panel 11 of 14,00:00.0,00:00.0,00:00.0,E/13077-61,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,62,10,1,1,0,Roof Deck - Panel 12 of 14,00:00.0,00:00.0,00:00.0,E/13077-62,0,15046,Completed,0,29:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,63,10,1,1,0,Roof Deck - Panel 13 of 14,00:00.0,00:00.0,00:00.0,E/13077-63,0,15047,Completed,0,44:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,64,10,1,1,0,Roof Deck - Panel 14 of 14,00:00.0,00:00.0,00:00.0,E/13077-64,0,15048,Completed,0,24:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,65,30,1,0,0,Cutting of all beams (across all decks) ,00:00.0,00:00.0,00:00.0,E/13077-65,0,15060,Completed,0,06:00.0,00:00.0
HEEREM,HEEREMA HARTLEPOOL,5626,66,0,1,1,0,Control Room - Panel 16 of 17,00:00.0,00:00.0,00:00.0,E/13077-66,0,NULL,NULL,NULL,NULL,NULL
HEEREM,HEEREMA HARTLEPOOL,5626,67,0,1,1,0,Control Room - Panel 17 of 17,00:00.0,00:00.0,00:00.0,E/13077-67,0,NULL,NULL,NULL,NULL,NULL
HEINZMANN,HEINZMANN UK LTD,5811,2,30,1,0,790,Changes in Scope VOR 19-024,00:00.0,00:00.0,00:00.0,E/13705-2,0,15587,Completed,1,00:00.0,00:00.0
HEINZMANN,HEINZMANN UK LTD,5811,2,30,1,0,790,Changes in Scope VOR 19-024,00:00.0,00:00.0,00:00.0,E/13705-2,0,16095,Completed,0,00:00.0,00:00.0
HERTEL,HERTEL VALVE & ROTATING SERVICES LTD,3355,1,30,1,0,1.15,DUCT - W ORDER 6855,00:00.0,00:00.0,00:00.0,E/7063-2,0,6911,Completed,0,00:00.0,00:00.0
HOULDERLTD,HOULDER LTD,5019,3,30,2,0,0,FITTER SUPPORT DURING FAT/COMMISIONING,00:00.0,00:00.0,00:00.0,E/11261-3,0,12936,Completed,0,00:00.0,00:00.0
HOULDERLTD,HOULDER LTD,5019,17,30,1,0,2597.4,ASSEMBLY OF MONOPILE LIFTING TOOL,00:00.0,00:00.0,00:00.0,E/11261-2,0,13161,Completed,0,00:00.0,00:00.0
HOULDERLTD,HOULDER LTD,5019,18,30,1,0,0,4th LEG ASSEMBLY - A0032078#001,00:00.0,00:00.0,00:00.0,E/11261-5,0,13162,Completed,0,19:00.0,00:00.0
HOULDERLTD,HOULDER LTD,5019,19,30,1,0,0,LATCH ASSEMBLY - A0033525#001,00:00.0,00:00.0,00:00.0,E/11261-6,0,13163,Completed,0,00:00.0,00:00.0
HOULDERLTD,HOULDER LTD,5019,20,30,1,0,0,TILT ASSEMBLY - A0031816#001,00:00.0,00:00.0,00:00.0,E/11261-7,0,13164,Completed,0,00:00.0,00:00.0
HOULDERLTD,HOULDER LTD,5019,21,30,1,0,0,LIFTING LUG - A0028053#001,00:00.0,00:00.0,00:00.0,E/11261-8,0,13165,Completed,0,20:00.0,00:00.0
HOULDERLTD,HOULDER LTD,5019,22,30,1,0,0,BASE FRAME - A0034611#001,00:00.0,00:00.0,00:00.0,E/11261-9,0,13166,Completed,0,28:00.0,00:00.0
HOULDERLTD,HOULDER LTD,5019,23,30,1,0,0,LIFTING BOX ASSEMBLY - A0031955#001,00:00.0,00:00.0,00:00.0,E/11261-4,0,13167,Completed,0,03:00.0,00:00.0
HUNTSPOLY,HUNTSMAN POLYURETHANES [UK] LTD,5540,3,0,0,0,0,VOR 17-067 - Load calcs on N3 & N14 nozzles,00:00.0,00:00.0,00:00.0,E/12057-5,0,NULL,NULL,NULL,NULL,NULL
HUNTSPOLY,HUNTSMAN POLYURETHANES [UK] LTD,5540,4,0,1,1,30160,"VARIATION TO ORDER
VO 18-066",00:00.0,00:00.0,00:00.0,E/12057-6,30160,NULL,NULL,NULL,NULL,NULL
ICL,ICL EUROPE,5610,1,10,1,1,0,DESIGN,00:00.0,00:00.0,00:00.0,E/12997-1,0,14860,Completed,1,00:00.0,00:00.0
ICL,ICL EUROPE,5610,2,0,2,2,0,THIRD PARTY COSTS,00:00.0,00:00.0,00:00.0,E/12997-2,0,14861,Completed,2,00:00.0,00:00.0
ICL,ICL EUROPE,5610,3,10,2,2,0,STORAGE VESSEL FABRICATION,00:00.0,00:00.0,00:00.0,E/12997-3,0,14862,Completed,2,00:00.0,00:00.0
ICL,ICL EUROPE,5610,6,10,1,1,157500,2 NO. OIL TANKS,00:00.0,00:00.0,00:00.0,E/12997-6,157500,15069,Completed,0,00:00.0,00:00.0
ICL,ICL EUROPE,5610,7,0,1,1,789.51,"VO 18-044
CHANGE OF NOZZLE SIZE AND ADDITION OF N13 & N14",00:00.0,00:00.0,00:00.0,E/12997-7,789.51,NULL,NULL,NULL,NULL,NULL
ICL,ICL EUROPE,5610,8,0,1,1,3870.17,"VO 18-045
TOP APERTURE INCREASE IN SIZE, ADDITION OF PLATE, ADDITION OF INSULATION",00:00.0,00:00.0,00:00.0,E/12997-8,3870.17,NULL,NULL,NULL,NULL,NULL
ICL,ICL EUROPE,5610,9,0,1,1,418.09,"VO 18-046
ADDITION OF CABLE TRAYS",00:00.0,00:00.0,00:00.0,E/12997-9,418.09,NULL,NULL,NULL,NULL,NULL
ICL,ICL EUROPE,5610,10,0,1,1,2599.37,"VO 18-047
INTRODUCTION OF PLATFORM MOUNTS",00:00.0,00:00.0,00:00.0,E/12997-10,2599.37,NULL,NULL,NULL,NULL,NULL
ICL,ICL EUROPE,5610,11,0,1,1,1669.8,"VO 18-048
ADDITIONAL THERMOSTATS TO HEAT TRACING INSTALLATION",00:00.0,00:00.0,00:00.0,E/12997-11,1669.8,NULL,NULL,NULL,NULL,NULL
ICL,ICL EUROPE,5610,12,0,1,1,3229.15,VO 18-072 - ADDITIONAL SITE INSTALLATION,00:00.0,00:00.0,00:00.0,E/12997-12,3229.15,NULL,NULL,NULL,NULL,NULL
IKM,"IKM dsc ENGINEERING, AS",3342,1,30,1,0,21630,58 NO. HO RATED FIREWALL PANELS,00:00.0,00:00.0,00:00.0,E/7214-1,0,6896,Completed,0,00:00.0,00:00.0
IKM,"IKM dsc ENGINEERING, AS",3343,1,30,18,0,10263,LOUVRE PANELS,00:00.0,00:00.0,00:00.0,E/7214-2,0,6897,Completed,0,00:00.0,00:00.0
IKM,"IKM dsc ENGINEERING, AS",3344,1,30,1,0,605,MANUFACTURE LOOSE ITEMS FROM FREE ISSUE MATERIALS,00:00.0,00:00.0,00:00.0,E/7218-1,0,6898,Completed,0,00:00.0,00:00.0
IKM,"IKM dsc ENGINEERING, AS",3345,1,30,1,0,23655.4,"FABRICATE, WELD, INSULATE - FIRE WALL PANELS",00:00.0,00:00.0,00:00.0,E/7218-2,0,6899,Completed,0,00:00.0,00:00.0
INEOSNITRILE,INEOS NITRILES (UK) LIMITED,4731,22,0,0,0,0,PURCHASING ,00:00.0,00:00.0,00:00.0,E/10518-20,0,NULL,NULL,NULL,NULL,NULL
INEOSNITRILE,INEOS NITRILES (UK) LIMITED,4731,23,0,0,0,0,SUBCONS,00:00.0,00:00.0,00:00.0,E/10518-21,0,NULL,NULL,NULL,NULL,NULL
INEOSNITRILE,INEOS NITRILES (UK) LIMITED,5870,2,30,1,0,0,Return Bend & Connecting Piece,00:00.0,00:00.0,00:00.0,E/13749-2,0,15842,Completed,0,59:00.0,00:00.0
INEOSNITRILE,INEOS NITRILES (UK) LIMITED,5870,5,30,1,0,0,Return Bend & Connecting Piece,00:00.0,00:00.0,00:00.0,E/13749-5,0,15883,Completed,0,00:00.0,00:00.0
INEOS UK SNS,INEOS UK E&P HOLDINGS LIMITED,6339,1,10,1,1,408105,GAS COMPRESSOR SUCTION SCRUBBERS,00:00.0,00:00.0,00:00.0,E/15403-1,7753995,17253,WIP,1,00:00.0,00:00.0
INEOS UK SNS,INEOS UK E&P HOLDINGS LIMITED,6339,2,10,1,1,0,COMPRESSION SUCTION SCRUBBER V581 - DUPLEX,00:00.0,00:00.0,00:00.0,E/15403-2,0,17332,WIP,1,21:00.0,00:00.0
INEOS UK SNS,INEOS UK E&P HOLDINGS LIMITED,6339,3,10,1,1,0,INTERSTAGE SUCTION SCRUBBER V582 - P355,00:00.0,00:00.0,00:00.0,E/15403-3,0,17333,WIP,1,58:00.0,00:00.0
INEOS UK SNS,INEOS UK E&P HOLDINGS LIMITED,6339,4,0,1,1,2860,"Variation to order VOR 22-054 

Additional costs for Demister requirements listed below for V581 & V582 

1. Uplift Calculations.
2. New drawings to include additional details.
3. Project specific installation procedure.
",00:00.0,00:00.0,00:00.0,E/15403-4,2860,17402,Created,1,NULL,00:00.0
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,1,30,1,0,0,"1. - BOTTOM SCRUBBER SECTION

SCRUBBER - 1 & SCRUBBER - 2",00:00.0,00:00.0,00:00.0,E/11573-1,0,13306,Completed,0,00:00.0,00:00.0
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,2,30,1,0,0,1a. - BOTTOM LEGS SCRUBBER SECTION,00:00.0,00:00.0,00:00.0,E/11573-2,0,13307,Completed,0,00:00.0,00:00.0
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,3,30,1,0,0,"2. - BRANCH SCRUBBER SECTION

SCRUBBER - 1 & SCRUBBER - 2",00:00.0,00:00.0,00:00.0,E/11573-3,0,13308,Completed,1,38:00.0,00:00.0
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,4,30,1,0,0,2a. - BRANCH SPOOL,00:00.0,00:00.0,00:00.0,E/11573-4,0,13309,Completed,1,42:00.0,00:00.0
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,5,30,1,0,0,"3. - MIDDLE SCRUBBER SECTION

SCRUBBER - 1 & SCRUBBER - 2",00:00.0,00:00.0,00:00.0,E/11573-5,0,13310,Completed,1,10:00.0,00:00.0
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,6,30,1,0,0,"4. - TOP SCRUBBER SECTION

SCRUBBER - 1 & SCRUBBER - 2",00:00.0,00:00.0,00:00.0,E/11573-6,0,13311,Completed,1,39:00.0,00:00.0
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,7,30,1,0,0,5. - LOBSTER BACK BEND,00:00.0,00:00.0,00:00.0,E/11573-7,0,13312,Completed,1,55:00.0,00:00.0
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,8,30,1,0,0,6. - VENTURI TOP SECTION,00:00.0,00:00.0,00:00.0,E/11573-8,0,13313,Completed,1,48:00.0,00:00.0
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,9,0,2,2,367580,2No Venturi-Scrubber Vessels,00:00.0,00:00.0,00:00.0,10072,367580,NULL,NULL,NULL,NULL,NULL
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,10,0,1,1,33100,Production Bonus,00:00.0,00:00.0,00:00.0,10073,33100,NULL,NULL,NULL,NULL,NULL
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,11,0,1,1,60374.59,Stainless Steel Plate Thickness,00:00.0,00:00.0,00:00.0,K807-VOR-001,60374.59,NULL,NULL,NULL,NULL,NULL
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,12,0,4,4,45940,Flange Adaptors,00:00.0,00:00.0,00:00.0,K807-VOR-002,45940,NULL,NULL,NULL,NULL,NULL
INTERSERVE,INTERSERVE CONSTRUCTION LIMITED,5138,15,0,1,1,37031.91,Variations 16-038 to 16-054 inclusive,00:00.0,00:00.0,00:00.0,E/11573-11,37031.91,NULL,NULL,NULL,NULL,NULL
JJHARDY&SON,J J HARDY & SONS LTD,5132,1,0,1,1,0,JIG REWORK,00:00.0,00:00.0,00:00.0,E/11580-1,0,13237,Completed,1,00:00.0,00:00.0
JOHNSONCONT,JOHNSON CONTROLS,5316,1,10,1,1,35000,NNL SELLAFIELD - STAINLESS STEEL DUCTWORK MODIFCATIONS,00:00.0,00:00.0,00:00.0,E/12055-1,70000,13693,Completed,1,00:00.0,00:00.0
SYNETIX,JOHNSON MATTHEY PLC,3269,1,30,1,0,77331,"ONE SET OF PIPEWORK COMPLETE WITH BLIND FLANGES, BOLTS AND GASKETS

DRG. NO. 9022898/00/50/003",00:00.0,00:00.0,00:00.0,E/6971-1,0,6797,Completed,0,00:00.0,00:00.0
SYNETIX,JOHNSON MATTHEY PLC,3269,2,30,1,0,25196.5,"ONE SET OF PIPEWORK COMPLETE WITH BLIND FLANGES, BOLTS AND GASKETS

AS DRG. NO. 9022898/50/005",00:00.0,00:00.0,00:00.0,E/6971-2,0,6798,Completed,0,00:00.0,00:00.0
SYNETIX,JOHNSON MATTHEY PLC,3269,3,30,1,0,1277.5,"PIPE SUPPORTS PS-001 TO PS-004 COMPLETE WITH CARPENTER & PATTERSON SPRING SUPPORTS & PIPE SADDLES

AS DRG. NO. 9022898/00/50/006 REVISION B1, 9022898/00/50/007 REVISION B1 & 9022898/00/50/008 REVISION B1",00:00.0,00:00.0,00:00.0,E/6971-3,0,6799,Completed,0,00:00.0,00:00.0
SYNETIX,JOHNSON MATTHEY PLC,4899,1,10,1,1,5560,"SUPPLY 8"" NB SCH 40S WELDED PIPE x 2250MM LONG",00:00.0,00:00.0,00:00.0,E/10932-3,5560,12440,Completed,1,00:00.0,00:00.0
SYNETIX,JOHNSON MATTHEY PLC,4899,2,10,1,1,8985,SUPPLY FORMING TOOL,00:00.0,00:00.0,00:00.0,E/10932-4,17970,12441,Completed,1,00:00.0,00:00.0
SYNETIX,JOHNSON MATTHEY PLC,4899,3,10,1,1,690,NOZZLE PROTECTION PLATE,00:00.0,00:00.0,00:00.0,E/10932-5,6900,12442,Completed,1,00:00.0,00:00.0
SYNETIX,JOHNSON MATTHEY PLC,4899,4,10,1,1,1740,INSTALLATION CLAMP,00:00.0,00:00.0,00:00.0,E/10932-6,31320,12443,Completed,1,00:00.0,00:00.0
SYNETIX,JOHNSON MATTHEY PLC,5417,13,30,1,0,5550,17-053 Block testing,00:00.0,00:00.0,00:00.0,E/12389-14,0,14409,Completed,0,00:00.0,00:00.0
SYNETIX,JOHNSON MATTHEY PLC,5559,1,30,1,0,9150,"10"" NB SCH 40 WELDED PIPE - 5000MM LONG",00:00.0,00:00.0,00:00.0,E/12828-2,0,14683,Completed,0,00:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,1,30,1,0,13790,"S6000 - C6 Reactor Internals, A Upper Tray c/w trough & inlet feed pipe & B Lower tray only
2464-R030-6001-A1",00:00.0,00:00.0,00:00.0,E/12124-1,0,13732,Cancelled,1,00:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,1,30,1,0,13790,"S6000 - C6 Reactor Internals, A Upper Tray c/w trough & inlet feed pipe & B Lower tray only
2464-R030-6001-A1",00:00.0,00:00.0,00:00.0,E/12124-1,0,13742,Completed,0,00:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,2,30,1,0,17450,"S6000 - C810 Reactor Internals, A Upper Tray c/w trough & inlet feed pipe & B Lower tray only
2464-R030-6002-A1",00:00.0,00:00.0,00:00.0,E/12124-2,0,13743,Completed,0,23:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,3,30,1,0,13400,"S6000 - C1214 Reactor Internals, A Upper Tray c/w trough & inlet feed pipe & B Lower tray only
2464-R030-6003-A1 ",00:00.0,00:00.0,00:00.0,E/12124-3,0,13744,Completed,0,19:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,4,30,1,0,12150,"S6000 - C1618 Reactor Internals, A Upper Tray c/w trough & inlet feed pipe & B Lower tray only
2464-R030-6004-A1",00:00.0,00:00.0,00:00.0,E/12124-4,0,13745,Completed,0,00:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,5,30,1,0,4340,"S6000 - C20+ Reactor Internals, Tray c/w trough only
2464-R030-6005-A1",00:00.0,00:00.0,00:00.0,E/12124-5,0,13746,Completed,0,03:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,6,30,1,0,25780,"S6000 - Utility Reactor Internals, A Upper Tray c/w trough & inlet feed pipe & B Lower tray only
2464-R030-6007-A1",00:00.0,00:00.0,00:00.0,E/12124-6,0,13747,Completed,0,56:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,7,30,1,0,1450,Crates For Transport,00:00.0,00:00.0,00:00.0,E/12124-7,0,13748,Completed,0,00:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,8,10,1,1,420,Load on Container,00:00.0,00:00.0,00:00.0,E/12124-8,420,13749,Completed,1,00:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,9,30,1,0,3993,Free Issue Materials,00:00.0,00:00.0,00:00.0,E/12124-9,0,13750,Completed,0,00:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,10,30,1,0,343.4,"vo16-106, 0.5"" bar materials",00:00.0,00:00.0,00:00.0,E/12124-10,0,13810,Completed,0,00:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,11,30,1,0,140.5,"vo 16-108, 3/8"" bar materials",00:00.0,00:00.0,00:00.0,E/12124-11,0,13822,Completed,0,00:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,12,30,1,0,0,Rework on trays (flatness),00:00.0,00:00.0,00:00.0,E/12124-12,0,13892,Completed,0,21:00.0,00:00.0
JMATTHEYPROC,JOHNSON MATTHEY PROCESS TECHNOLOGY,5345,13,30,1,0,195,Variation - packing of crates,00:00.0,00:00.0,00:00.0,E/12124-14,0,14242,Completed,0,00:00.0,00:00.0
KHOME,K HOME INTERNATIONAL LIMITED,4673,13,0,1,1,261.33,VO 14-714 - REPLACEMENT OF 2 NO. TOP and BOTTOM PLATES,00:00.0,00:00.0,00:00.0,E/10421-13,261.33,NULL,NULL,NULL,NULL,NULL
KHOME,K HOME INTERNATIONAL LIMITED,4673,14,0,1,1,334.29,DRILL ADDITIONAL HOLES TO SUITE 'U' BOLTS,00:00.0,00:00.0,00:00.0,E/10421-14,334.29,NULL,NULL,NULL,NULL,NULL
KINTECH,KINTECH ENERGY LIMITED,5381,1,10,1,1,720,HYDRO-TESTING SUPPORT UNIT,00:00.0,00:00.0,00:00.0,E/12144-1,1440,13852,Completed,1,05:00.0,00:00.0
KINTECH,KINTECH ENERGY LIMITED,5381,2,10,1,1,820,HYDRO-TESTING,00:00.0,00:00.0,00:00.0,E/12144-2,4920,13853,Completed,1,43:00.0,00:00.0
KINTECH,KINTECH ENERGY LIMITED,5473,1,10,1,1,3357,"HANG-OFF CLAMP ASSEMBLY
DRG. AC-C-191-0001",00:00.0,00:00.0,00:00.0,E/12577-1,33570,14420,Completed,1,00:00.0,00:00.0
